timestamp,average_gas,average_light,average_loudness,n_devices,average_temperature,average_humidity,average_object,average_ambient,average_visible,average_uv,average_ir,average_distance,iso_year,iso_week,ocupada
2026-01-20 16:10:00,294.55,133.0,2.0,2.0,30.0,83.0,28.850000000000037,31.200000000000045,0.0,0.0,0.0,7.363114777195956,2026.0,4.0,0
2026-01-20 16:20:00,292.0,123.45,2.0,2.0,30.0,83.41666666666667,28.811052631578978,31.170000000000027,0.0,0.0,0.0,7.364051095370589,2026.0,4.0,0
2026-01-20 16:30:00,290.1,126.8,2.05,3.0,30.0,83.41666666666667,28.77777777777781,31.2555555555556,0.0,0.0,0.0,7.379466089709052,2026.0,4.0,0
2026-01-20 16:40:00,287.3,129.15,2.0,0.0,30.0,83.75,28.817777777777813,31.25111111111116,0.0,0.0,0.0,7.363640028854896,2026.0,4.0,0
2026-01-20 16:50:00,285.55,124.55,2.05,1.0,30.0,84.0,28.748823529411805,31.18882352941181,0.0,0.0,0.0,7.360557029987204,2026.0,4.0,0
2026-01-20 17:00:00,283.75,131.05,2.0,3.0,30.0,84.0,28.811000000000035,31.104000000000024,0.0,0.0,0.0,7.374327758262897,2026.0,4.0,0
2026-01-20 17:10:00,283.05,84.85,2.05,9.0,30.0,83.9090909090909,28.84578947368424,31.302631578947388,0.0,0.0,0.0,7.394264484273976,2026.0,4.0,0
2026-01-20 17:20:00,282.2,70.55,2.0,9.0,30.0,83.92857142857143,28.856315789473715,31.2805263157895,0.0,0.0,0.0,7.355278070522523,2026.0,4.0,0
2026-01-20 17:30:00,281.05,108.2,2.0,10.0,30.0,84.0,28.787777777777816,31.27111111111115,0.0,0.0,0.0,7.3599404302136655,2026.0,4.0,0
2026-01-20 17:40:00,280.2,100.55,2.0,7.0,30.0,84.0,28.846666666666703,31.268888888888927,0.0,0.0,0.0,7.364051095370589,2026.0,4.0,0
2026-01-20 17:50:00,279.2,88.35,1.95,10.0,30.0,84.0,28.78700000000004,31.342000000000027,0.0,0.0,0.0,7.359605086477179,2026.0,4.0,0
